SEXO,IDADE,FORMACAO DA MAE,FORMACAO DO PAI,ACESSO A INTERNET,NUMERO DE COMPUTADORES,INICIOU OS ESTUDOS,CURSO O ENSINO FUNDAMENTAL,REPROVOU,ABANDONOU A ESCOLA,GESTAO ESCOLAR / PROFESSORES TRABALHAM COM FOCO NO SPAECE,PROFESSORES TIRAM DUVIDAS,PROFESSORES CORRIGEM AS ATIVIDADES,TURNO ESCOLAR,NUMERO DE PONTOS EM PORTUGUES,NUMERO DE PONTOS EM MATEMATICA,PROFICIENCIA EM PORTUGUES,PROFICIENCIA EM MATEMATICA
1,17,4,1,1,0,3,1,0,0,3,2,1,4,14,16,"275,64","383,41"
1,18,4,1,1,0,3,1,1,0,2,2,2,4,16,15,"293,14","367,76"
1,17,4,1,1,0,5,1,0,0,2,2,2,4,22,18,"344,72","392,78"
1,17,4,1,1,0,5,2,0,0,2,2,2,4,9,12,"241,96","318,42"
1,18,4,1,1,0,3,1,0,0,3,2,1,4,23,7,"342,22","268,49"
1,17,4,1,1,0,3,1,0,0,0,2,1,4,11,8,"244,85","318,89"
1,17,4,1,1,0,5,1,0,0,2,2,2,4,20,1,"315,84","218,39"
1,18,4,1,1,0,5,1,1,0,3,3,3,4,19,7,"304,83","278,11"
1,18,4,1,1,0,3,1,0,0,2,2,1,4,20,13,"316,66","338,59"
1,17,4,1,1,0,5,1,0,0,2,3,2,4,18,9,"297,5","325,66"
1,18,4,1,1,0,7,1,1,0,3,3,3,4,23,12,"341,89","340,04"
1,17,4,1,1,0,3,1,0,0,3,2,2,4,23,22,"355,71","441,36"
1,17,4,1,1,0,3,1,0,0,3,3,2,4,24,10,"346,51","324,88"
1,18,4,1,1,0,5,1,0,0,3,3,2,4,23,3,"338,33","219,32"
1,17,4,1,1,0,3,3,0,0,3,3,1,4,16,17,"271,18","385,11"
1,18,4,1,1,0,3,1,0,0,2,2,2,4,15,7,"267,65","225,73"
1,19,4,1,1,0,5,1,1,1,3,3,2,4,18,11,"278,11","332,66"
1,18,4,1,1,0,5,1,1,1,2,2,2,4,13,15,"248,5","374,37"
1,17,4,1,1,0,3,1,0,0,3,3,2,4,22,9,"340,04","326,48"
1,17,4,1,1,0,7,1,0,0,3,2,2,4,19,15,"300,57","384,84"
1,17,4,1,1,0,3,1,0,0,2,2,2,4,13,5,"242,03","246,97"
1,17,4,1,1,0,3,1,0,0,2,1,2,4,16,4,"287,25","250,83"
1,17,4,1,1,0,3,1,0,0,3,3,2,4,16,11,"276,45","276,7"
1,18,4,1,1,0,5,1,1,0,2,2,1,4,19,8,"314,81","289,58"
1,18,4,1,1,0,3,1,0,0,3,2,2,4,23,5,"347,27","273,89"
1,17,4,1,1,0,3,1,0,0,2,2,2,4,23,18,"355,36","412,49"
1,17,4,1,1,0,3,1,0,0,2,2,1,4,13,11,"265,29","317,23"
1,18,4,1,1,0,3,1,0,0,2,3,3,4,22,8,"314,65","304,16"
1,17,4,1,1,0,3,1,0,0,2,2,2,4,19,5,"299,22",247
1,17,4,1,1,0,3,1,0,0,2,1,3,4,22,14,"339,51",374
1,17,4,1,1,0,3,3,0,0,3,3,2,4,18,12,"289,78","333,6"
1,20,4,1,1,0,5,3,1,1,3,2,3,4,18,12,"309,09","322,45"
1,18,4,1,1,0,3,1,0,0,2,1,1,4,25,14,"386,73","373,54"
1,17,4,1,1,0,3,1,0,0,2,2,3,4,23,14,"339,47","369,81"
1,19,4,1,1,0,3,2,1,0,1,2,1,4,14,11,"278,42","305,81"
1,20,4,1,1,0,5,1,1,2,2,2,2,4,13,2,256,"229,28"
1,18,4,1,1,0,3,1,1,1,2,2,2,4,23,21,"332,54","443,49"
1,17,4,1,1,0,3,2,0,0,2,2,2,4,8,3,"226,36","230,67"
1,20,4,1,1,0,5,1,0,1,3,3,3,4,16,9,"272,87","240,34"
1,18,4,1,1,0,5,3,0,0,2,2,2,4,22,14,"332,41","381,79"
1,17,4,1,1,0,3,1,0,0,2,2,2,4,21,5,"320,3","264,46"
1,17,4,1,1,0,3,2,0,0,1,1,0,4,20,7,"325,08","277,07"
1,19,4,1,1,0,9,1,1,0,3,2,2,4,6,3,"197,97","190,66"
1,20,4,1,1,0,3,1,2,0,2,2,2,4,17,5,"297,46","248,83"
1,18,4,1,1,0,5,2,0,0,1,1,0,4,14,14,"271,89","360,64"
1,20,4,1,1,0,3,1,1,1,2,2,0,4,19,5,"310,56","259,86"
1,18,4,1,1,0,3,1,1,0,2,3,2,4,19,7,"293,57","264,78"
1,17,4,1,1,0,3,2,0,0,3,3,1,4,19,8,"322,9","308,48"
1,20,4,1,1,0,5,3,2,2,3,3,3,4,19,8,"312,15","257,36"
1,17,4,1,1,0,5,2,0,0,1,1,2,4,18,12,"291,08","353,92"
1,17,4,1,1,0,5,1,0,0,3,3,2,4,18,7,"306,51","296,42"
1,19,4,1,1,0,3,1,0,0,2,2,1,4,20,6,"306,51","269,07"
1,18,4,1,1,0,3,1,1,0,2,1,1,4,20,11,"308,74","313,09"
1,17,4,1,1,0,5,3,0,0,0,2,1,4,20,7,"310,64","302,34"
1,18,4,1,1,0,5,1,0,0,3,2,3,4,22,16,"333,11","384,57"
1,19,4,1,1,0,5,3,1,1,2,2,2,4,17,12,"276,27","337,66"
1,18,4,1,1,0,3,1,0,0,3,3,2,4,13,10,"258,01","311,88"
1,19,4,1,1,0,3,1,2,0,2,2,2,4,15,7,"286,6","257,17"
2,20,4,1,1,0,3,1,2,0,3,2,1,4,18,7,"294,39","264,96"
2,17,4,1,1,0,5,1,1,0,3,2,2,4,18,12,"303,17","359,27"
2,17,4,1,1,0,3,3,0,0,3,2,2,4,22,14,"333,47","370,82"
2,17,4,1,1,0,3,1,0,0,2,2,2,4,21,19,"322,68","421,82"
2,17,4,1,1,0,5,3,0,0,2,2,2,4,16,6,"288,35","211,86"
2,17,4,1,1,0,3,1,0,0,2,1,1,4,17,5,"287,19","236,41"
2,17,4,1,1,0,3,3,0,0,2,2,2,4,18,8,"306,52","287,63"
2,17,4,1,1,0,3,1,0,0,3,2,3,4,23,18,"338,19","424,2"
2,17,4,1,1,0,3,1,0,0,3,2,2,4,15,7,"263,4","279,3"
2,19,4,1,1,0,3,1,0,0,3,2,3,4,19,8,"305,6","290,88"
2,18,4,1,1,0,5,1,0,0,1,1,1,4,18,8,"304,74","254,03"
2,18,4,1,1,0,3,2,0,0,1,2,1,4,21,6,"323,54","286,38"
2,17,4,1,1,0,5,1,0,0,3,3,2,4,18,7,"284,53","308,42"
2,17,4,1,1,0,3,1,0,0,2,2,2,4,22,15,"324,75","379,77"
2,17,4,1,1,0,3,1,0,0,2,2,2,4,17,11,"286,12","371,57"
2,19,4,1,1,0,3,1,2,0,2,2,1,4,20,12,"325,2","363,65"
2,17,4,1,1,0,3,1,0,0,1,2,1,4,6,8,"195,51","258,91"
2,18,4,1,1,0,3,1,1,0,3,2,2,4,15,7,"264,71","277,06"
2,18,4,1,1,0,3,1,0,0,2,2,3,4,13,6,"270,45","244,15"
2,17,4,1,1,0,7,1,0,0,2,2,2,4,21,4,"324,91","237,93"
2,17,4,1,1,0,5,1,0,0,3,2,2,4,21,8,"333,34","288,9"
2,17,4,1,1,0,5,1,0,0,3,3,0,4,15,11,"279,69","313,14"
2,18,4,1,1,0,3,1,1,0,2,2,2,4,22,11,"333,42","342,06"
2,19,4,1,1,0,3,3,2,0,0,1,2,4,19,14,"308,88","347,58"
2,18,4,1,1,0,3,3,1,0,3,2,2,4,22,20,"322,3","418,8"
2,19,4,1,1,0,5,1,1,0,1,3,3,4,22,7,"334,93","309,62"
2,17,4,1,1,0,3,1,0,0,2,3,3,4,24,20,"369,38","436,86"
2,20,4,1,1,0,3,1,0,1,3,3,3,4,18,8,"307,08","266,62"
2,18,4,1,1,0,5,1,0,0,1,2,2,4,19,8,"295,53","300,33"
2,18,4,1,1,0,3,1,0,0,3,3,2,4,18,14,"312,92","361,81"
2,17,4,1,1,0,7,1,0,0,2,2,2,4,23,15,"336,87","384,89"
2,18,4,1,1,0,3,1,1,0,2,2,2,4,11,10,"226,18","301,12"
2,19,4,1,1,0,5,1,1,0,2,2,3,4,12,10,"249,52","317,26"
2,17,4,1,1,0,3,1,0,0,0,1,3,4,21,16,"332,07","396,45"
2,18,4,1,1,0,3,1,1,1,2,2,3,4,21,8,"318,72","277,31"
2,17,4,1,1,0,3,1,0,0,2,2,2,4,17,12,"280,27","325,63"
2,17,4,1,1,0,3,1,0,0,1,1,2,4,20,10,"319,48","324,97"
2,19,4,1,1,0,3,1,1,0,2,2,2,4,16,10,"269,89","328,37"
2,17,4,1,1,0,5,1,0,0,3,3,3,4,23,10,"328,07","360,14"
2,17,4,1,1,0,3,1,0,0,2,2,2,4,7,1,"211,01","220,64"
2,17,4,1,1,0,3,1,0,0,2,2,2,4,23,5,"344,72","273,51"
2,17,4,1,1,0,3,1,0,0,3,2,2,4,25,19,"377,46","410,26"
2,17,4,1,1,0,3,1,0,0,3,2,2,4,20,11,"330,37","325,95"
2,18,4,1,1,0,3,1,0,0,2,2,2,4,24,20,"368,14","433,85"
2,17,4,1,1,0,3,2,0,0,3,3,3,4,17,4,"293,74","224,55"
2,17,4,1,1,0,5,1,0,0,0,1,2,4,21,6,"315,27","255,7"
2,18,4,1,1,0,5,1,0,0,2,2,2,4,15,7,"280,54","337,58"
2,17,4,1,1,0,3,1,0,0,1,1,1,4,23,21,"333,55","435,97"
2,18,4,1,1,0,5,1,0,0,3,2,1,4,18,6,"304,45","295,88"
2,18,4,1,1,0,3,1,0,0,3,3,2,4,24,22,"362,81","425,9"
2,19,4,1,1,0,5,1,2,2,3,3,3,4,15,9,"286,4","296,13"
2,17,4,1,1,0,3,3,0,0,3,2,1,4,24,19,"360,42","408,65"
2,19,4,1,1,0,5,1,1,0,2,2,2,4,8,2,"204,96","226,88"
2,19,4,1,1,0,3,1,1,0,2,2,2,4,18,10,"302,37","347,85"
2,18,4,1,1,0,5,1,1,0,2,1,0,4,22,18,"340,62","429,42"
2,18,4,1,1,0,3,1,0,0,2,2,2,4,22,15,"335,5","366,95"
2,17,4,1,1,0,3,3,0,0,2,2,3,4,11,2,"240,64","188,81"
2,17,4,1,1,0,3,2,0,0,2,2,1,4,5,4,"199,81","230,12"
2,17,4,1,1,0,3,3,0,0,3,3,2,4,13,8,"252,33","276,59"
2,18,4,1,1,0,5,1,1,0,1,3,2,4,19,14,"316,09","348,62"
2,19,4,1,1,0,3,1,1,0,1,1,2,4,10,11,"232,79","323,55"
2,17,4,1,1,0,3,3,0,0,2,3,3,4,25,18,"360,76","418,75"
2,19,4,1,1,0,3,1,2,0,1,1,1,4,20,9,"308,99","329,96"
1,19,2,1,1,0,3,2,1,0,3,2,2,4,18,6,"296,15","240,48"
1,20,2,1,1,0,5,3,2,0,2,2,2,4,22,11,"333,17","348,98"
1,20,2,1,1,0,7,1,0,0,3,3,3,4,23,9,"354,03","313,75"
1,20,2,1,1,0,5,1,0,1,2,2,2,4,23,18,"343,78","395,38"
1,17,2,1,1,0,5,1,0,1,3,2,1,4,14,4,"265,42",234
1,20,2,1,1,0,5,1,1,1,3,3,3,4,11,3,"251,01","226,88"
1,17,2,1,1,0,5,3,0,0,3,3,2,4,21,8,"318,74","291,61"
1,18,2,1,1,0,3,3,1,0,3,2,3,4,20,8,"314,92","294,77"
1,17,2,1,1,0,3,1,0,0,2,2,2,4,21,17,"334,65","345,58"
1,18,2,1,1,0,3,3,0,0,3,2,2,4,22,12,"327,21","351,25"
1,19,2,1,1,0,5,1,2,0,3,3,3,4,19,11,"305,2","333,23"
1,17,2,1,1,0,3,1,1,0,2,2,2,4,22,9,"353,9","272,85"
1,17,2,1,1,0,5,1,1,0,2,2,3,4,26,15,"381,53","388,37"
1,20,2,1,1,0,5,1,0,2,2,3,2,4,17,5,"296,95","264,24"
1,17,2,1,1,0,3,1,0,0,3,3,2,4,19,5,"308,68","216,7"
1,18,2,1,1,0,5,1,0,0,3,3,3,4,18,21,"305,16","411,29"
1,18,2,1,1,0,5,1,0,0,2,3,3,4,23,20,"357,81","403,42"
1,17,2,1,1,0,5,1,0,0,2,2,2,4,21,10,"322,59","352,07"
1,17,2,1,1,0,5,1,0,0,2,3,3,4,13,10,"274,15","292,35"
1,18,2,1,1,0,3,1,0,0,3,3,2,4,18,10,"289,21","324,31"
1,18,2,1,1,0,5,1,0,0,2,2,2,4,13,12,"264,45","344,59"
1,17,2,1,1,0,3,1,0,0,2,1,2,4,20,19,"319,14","424,5"
1,17,2,1,1,0,3,1,2,0,3,3,3,4,23,13,"354,54","346,93"
1,18,2,1,1,0,3,1,0,0,2,3,3,4,11,4,"244,36","231,16"
1,17,2,1,1,0,3,1,0,0,2,2,2,4,22,16,"335,59","389,75"
1,17,2,1,1,0,3,1,0,0,2,2,2,4,26,5,"381,53","260,08"
1,18,2,1,1,0,7,1,0,0,3,3,3,4,12,4,"253,74","218,1"
1,17,2,1,1,0,5,1,0,0,3,3,1,4,20,17,"316,47","403,44"
1,20,2,1,1,0,5,1,1,1,2,2,2,4,17,19,"276,82","405,2"
1,17,2,1,1,0,5,1,0,0,3,3,2,4,12,5,"246,56","250,54"
1,17,2,1,1,0,3,1,0,0,2,3,3,4,20,5,"308,63","258,16"
1,17,2,1,1,0,3,1,0,0,2,3,3,4,9,3,"236,77","257,88"
1,18,2,1,1,0,3,1,0,0,1,2,2,4,19,1,"305,31","237,03"
1,17,2,1,1,0,5,1,0,0,2,2,1,4,23,12,"344,77","350,42"
1,17,2,1,1,0,3,1,1,0,1,0,2,4,20,18,"309,69","386,47"
1,17,2,1,1,0,3,1,0,0,2,2,2,4,20,11,"301,38","324,98"
1,17,2,1,1,0,5,1,0,0,3,3,3,4,23,17,"353,35","399,84"
1,18,2,1,1,0,3,1,1,1,2,2,2,4,23,13,"355,88","370,01"
1,18,2,1,1,0,5,1,1,0,3,3,3,4,17,7,"283,3","277,52"
1,18,2,1,1,0,3,1,0,0,3,2,1,4,22,17,"339,02","393,68"
1,17,2,1,1,0,3,1,0,0,3,3,2,4,14,7,"275,82","283,16"
1,18,2,1,1,0,5,1,0,0,2,3,1,4,20,11,"313,41","350,91"
1,17,2,1,1,0,5,1,0,0,3,2,2,4,15,2,"278,24","219,62"
1,18,2,1,1,0,3,1,0,0,1,2,2,4,8,3,"233,73","187,41"
1,18,2,1,1,0,3,1,1,0,2,2,2,4,20,12,"311,64","324,18"
1,18,2,1,1,0,3,1,1,0,3,2,2,4,21,16,"341,16","369,02"
1,17,2,1,1,0,3,1,0,0,3,2,2,4,20,18,"319,37","395,34"
1,19,2,1,1,0,3,1,0,2,2,2,2,4,22,7,"339,14","238,22"
1,18,2,1,1,0,5,1,0,0,2,2,2,4,12,10,"258,79","303,26"
1,17,2,1,1,0,5,1,0,0,2,2,2,4,16,4,"281,68","241,78"
1,18,2,1,1,0,3,1,0,0,3,2,1,4,15,6,"272,55","241,55"
1,18,2,1,1,0,5,1,1,0,3,2,2,4,14,6,"254,51","292,19"
1,17,2,1,1,0,5,1,0,0,3,3,3,4,21,11,"317,73","339,91"
1,18,2,1,1,0,5,1,0,0,2,2,2,4,18,16,"312,66","368,51"
1,17,2,1,1,0,3,1,0,0,2,2,1,4,19,6,"314,2","253,47"
1,18,2,1,1,0,3,1,0,0,2,2,2,4,18,4,"303,87","219,3"
1,17,2,1,1,0,5,1,0,0,3,3,2,4,22,12,"342,55","353,16"
1,20,2,1,1,0,5,1,0,1,2,2,2,4,23,8,"343,75","298,05"
1,17,2,1,1,0,3,1,0,0,2,2,2,4,17,9,"288,8","288,5"
1,17,2,1,1,0,5,1,0,0,2,2,2,4,23,13,"344,05","356,49"
1,17,2,1,1,0,7,1,0,0,3,3,2,4,20,17,"325,23","381,68"
1,18,2,1,1,0,7,1,1,0,3,3,2,4,18,10,"306,61","327,99"
1,20,2,1,1,0,7,1,0,0,2,2,2,4,21,18,"323,25","403,71"
1,17,2,1,1,0,3,1,0,0,3,2,1,4,22,9,"332,43","307,37"
1,18,2,1,1,0,3,1,0,0,3,3,2,4,14,3,"269,35","235,82"
1,17,2,1,1,0,3,1,0,0,2,1,2,4,15,8,"274,45","279,35"
1,18,2,1,1,0,3,1,0,0,2,2,1,4,18,9,"285,87","269,45"
1,17,2,1,1,0,3,1,0,0,2,2,3,4,23,13,"361,17","363,17"
1,18,2,1,1,0,3,1,1,0,2,2,1,4,22,10,"332,5","328,84"
1,19,2,1,1,0,5,1,0,1,2,2,2,4,24,8,"368,88","292,72"
1,17,2,1,1,0,3,2,0,0,2,2,1,4,22,13,"331,1","367,81"
1,19,2,1,1,0,5,1,0,2,1,3,1,4,24,14,"346,99","364,14"
1,18,2,1,1,0,5,1,0,0,3,2,2,4,10,1,"236,69","174,55"
1,19,2,1,1,0,3,1,1,1,3,3,3,4,20,7,"319,42","305,57"
1,18,2,1,1,0,5,1,0,0,1,2,1,4,24,21,"351,87","425,84"
1,17,2,1,1,0,5,3,0,0,2,2,2,4,19,12,"294,65","367,65"
1,20,2,1,1,0,3,1,1,0,2,3,3,4,16,10,"285,54","267,75"
1,19,2,1,1,0,3,1,1,0,2,2,2,4,22,5,"337,71","296,39"
1,19,2,1,1,0,5,2,1,0,1,2,2,4,14,5,"269,4","265,99"
1,17,2,1,1,0,3,1,0,0,2,2,1,4,12,7,"239,36","254,93"
1,20,2,1,1,0,5,1,1,1,1,1,0,4,21,11,"323,86","351,62"
1,17,2,1,1,0,3,3,0,0,3,3,3,4,19,12,"297,31","352,62"
1,18,2,1,1,0,3,3,1,0,1,2,0,4,9,2,"225,93","209,91"
1,17,2,1,1,0,5,2,0,0,2,0,1,4,14,11,"270,97","301,16"
1,18,2,1,1,0,5,1,0,0,1,2,2,4,21,5,"335,96","259,79"
1,17,2,1,1,0,5,1,0,0,3,3,2,4,24,14,"355,47","370,34"
1,17,2,1,1,0,5,1,0,0,2,3,2,4,15,7,"269,72","279,03"
1,18,2,1,1,0,3,1,1,0,2,2,2,4,23,10,"335,61","351,96"
1,20,2,1,1,0,3,1,1,0,2,2,2,4,22,15,"347,02","385,64"
2,17,2,1,1,0,5,1,0,0,2,2,1,4,18,4,"292,27","219,33"
2,19,2,1,1,0,5,1,0,0,3,2,2,4,16,9,"286,6","300,27"
2,17,2,1,1,0,3,1,0,0,3,1,3,4,16,7,"265,56","283,67"
2,20,2,1,1,0,5,3,2,2,2,3,3,4,24,19,"366,57","429,02"
2,17,2,1,1,0,5,1,0,0,3,3,3,4,15,4,"275,57","266,46"
2,17,2,1,1,0,3,1,0,0,3,3,3,4,23,14,"345,52","360,13"
2,17,2,1,1,0,3,1,0,0,3,3,3,4,15,6,"272,08","254,16"
2,19,2,1,1,0,3,1,1,0,3,3,3,4,9,4,"238,49","235,82"
2,18,2,1,1,0,5,1,0,0,2,2,2,4,20,12,313,"337,02"
2,18,2,1,1,0,3,1,1,0,3,3,2,4,11,3,"253,77","239,92"
2,17,2,1,1,0,5,1,0,0,2,2,2,4,21,4,"328,4","231,11"
2,19,2,1,1,0,3,1,2,0,2,2,2,4,25,19,"362,41","420,92"
2,17,2,1,1,0,3,1,0,1,2,2,2,4,23,8,"344,39","324,06"
2,17,2,1,1,0,3,1,0,0,3,2,3,4,20,4,"297,75","241,19"
2,17,2,1,1,0,3,1,0,0,3,2,3,4,23,8,"343,87","330,33"
2,18,2,1,1,0,5,1,0,0,2,2,2,4,20,7,"323,17","208,32"
2,17,2,1,1,0,7,1,0,0,2,2,2,4,22,5,"333,61","235,74"
2,18,2,1,1,0,5,1,0,0,2,2,2,4,20,7,"319,66","247,54"
2,17,2,1,1,0,3,1,0,0,1,2,2,4,12,4,"240,78","261,98"
2,17,2,1,1,0,5,1,0,0,2,2,2,4,15,10,"275,31","300,46"
2,17,2,1,1,0,3,1,0,0,3,3,3,4,21,11,"335,56","356,64"
2,19,2,1,1,0,3,1,1,0,3,2,2,4,16,4,"280,17","242,92"
2,17,2,1,1,0,5,1,0,0,2,1,2,4,25,9,"351,02","297,55"
2,17,2,1,1,0,3,1,0,0,2,2,2,4,26,20,"376,66","431,51"
2,19,2,1,1,0,7,1,1,0,2,2,3,4,21,10,"326,52","326,7"
2,20,2,1,1,0,3,1,0,2,2,2,2,4,10,6,"240,61","255,45"
2,20,2,1,1,0,3,1,2,2,2,2,2,4,17,11,"302,15","330,39"
2,17,2,1,1,0,3,1,0,0,2,3,3,4,21,8,"334,43","335,85"
2,17,2,1,1,0,5,1,0,0,2,2,2,4,23,11,"342,62","312,3"
2,17,2,1,1,0,7,1,0,0,3,2,2,4,9,4,"236,85","257,03"
2,18,2,1,1,0,5,1,0,0,2,1,2,4,16,6,"288,11","276,37"
2,19,2,1,1,0,5,1,1,1,3,3,3,4,19,12,"311,02","351,69"
2,17,2,1,1,0,3,1,0,0,2,3,3,4,20,4,"309,48","253,82"
2,17,2,1,1,0,3,1,0,0,3,2,3,4,18,18,"312,74","378,93"
2,17,2,1,1,0,3,1,0,0,3,3,3,4,9,5,"231,19","237,9"
2,18,2,1,1,0,3,1,0,0,2,2,2,4,22,18,"340,49","413,91"
2,18,2,1,1,0,5,1,1,0,3,2,2,4,20,14,"324,65","358,84"
2,17,2,1,1,0,5,1,0,0,2,2,2,4,18,10,"292,5","326,04"
2,18,2,1,1,0,7,1,0,0,2,2,2,4,24,19,"361,77","403,94"
2,17,2,1,1,0,5,1,0,0,3,3,3,4,15,8,"266,39","277,05"
2,19,2,1,1,0,5,1,0,1,2,2,2,4,15,8,"275,57","306,94"
2,18,2,1,1,0,3,1,0,0,2,2,2,4,13,8,"253,17","300,81"
2,18,2,1,1,0,3,1,1,0,2,3,2,4,19,14,"311,96","353,17"
2,18,2,1,1,0,3,1,0,0,3,2,3,4,19,13,"316,16","353,89"
2,19,2,1,1,0,3,1,1,0,2,2,2,4,9,6,"240,58","216,04"
2,20,2,1,1,0,3,1,0,1,2,2,2,4,13,12,"268,88","326,89"
2,20,2,1,1,0,5,2,2,2,3,2,2,4,11,11,"255,23","321,29"
2,20,2,1,1,0,3,1,0,1,3,2,2,4,23,14,"330,36","369,67"
2,19,2,1,1,0,3,1,1,0,1,2,2,4,16,8,"280,8","309,58"
2,18,2,1,1,0,3,1,0,0,3,3,3,4,17,8,"296,66","320,79"
2,17,2,1,1,0,3,1,0,0,2,2,2,4,23,15,"349,65","358,23"
2,17,2,1,1,0,5,1,0,0,3,3,3,4,13,8,"267,21","279,54"
2,17,2,1,1,0,3,1,0,0,2,2,2,4,13,7,"274,96","266,5"
2,17,2,1,1,0,3,1,0,0,3,3,3,4,20,12,"318,36","370,05"
2,17,2,1,1,0,5,1,0,0,1,2,2,4,11,5,"257,16","227,99"
2,17,2,1,1,0,3,1,0,0,1,2,2,4,18,5,"301,74","267,53"
2,18,2,1,1,0,5,1,0,0,2,1,2,4,18,2,"294,67","233,21"
2,19,2,1,1,0,5,1,1,0,3,3,3,4,15,4,"265,39","266,75"
2,20,2,1,1,0,3,1,1,0,3,3,3,4,21,15,"324,6",383
2,20,2,1,1,0,3,1,2,1,3,2,2,4,21,14,"319,83","371,04"
2,18,2,1,1,0,7,1,0,0,2,2,1,4,21,15,"333,36","357,77"
2,18,2,1,1,0,5,1,0,0,3,3,1,4,20,20,"312,21","445,27"
2,18,2,1,1,0,5,1,1,0,2,2,2,4,21,15,"333,59","354,1"
2,19,2,1,1,0,5,1,0,0,2,0,0,4,12,4,"242,43",202
2,18,2,1,1,0,3,1,1,0,2,2,2,4,17,5,"276,92","269,29"
1,17,3,1,1,0,3,1,0,0,3,2,2,4,18,7,"276,01","296,76"
1,17,3,1,1,0,3,1,0,0,3,3,2,4,17,8,"289,52","273,94"
1,17,3,1,1,0,3,1,0,0,2,2,2,4,19,14,"317,64","348,05"
1,17,3,1,1,0,3,1,0,0,2,2,1,4,17,9,"288,69","302,04"
1,18,3,1,1,0,5,1,1,0,3,3,2,4,23,9,"333,9","305,15"
1,17,3,1,1,0,7,1,0,1,2,2,1,4,11,14,"243,21","369,87"
1,18,3,1,1,0,3,1,0,0,0,2,2,4,14,7,"265,89","243,91"
1,17,3,1,1,0,3,1,0,0,1,0,2,4,21,15,"315,09","371,23"
1,17,3,1,1,0,3,1,0,0,2,2,2,4,15,7,"290,54","272,69"
1,18,3,1,1,0,5,1,0,0,3,2,2,4,16,14,"283,75","368,16"
1,17,3,1,1,0,9,1,0,0,2,2,2,4,18,21,"295,04","405,36"
1,18,3,1,1,0,5,1,0,0,3,2,3,4,20,7,"318,56","279,78"
1,17,3,1,1,0,3,3,0,0,3,3,3,4,16,10,"285,86","286,61"
1,17,3,1,1,0,3,1,0,0,2,3,3,4,18,7,"293,06","293,46"
1,18,3,1,1,0,5,2,1,1,3,3,2,4,17,16,"294,85","386,47"
1,17,3,1,1,0,3,1,0,0,2,3,2,4,8,3,"198,25","215,49"
1,20,3,1,1,0,3,1,0,1,3,2,2,4,23,19,"356,61","433,64"
1,17,3,1,1,0,3,1,0,0,2,3,3,4,21,20,"333,98","400,32"
1,17,3,1,1,0,3,1,0,0,3,2,2,4,21,9,"332,23","293,21"
1,17,3,1,1,0,5,1,0,0,3,3,2,4,13,5,"263,84","252,1"
1,17,3,1,1,0,3,1,0,0,2,3,2,4,11,7,"242,2","282,03"
1,19,3,1,1,0,3,1,1,0,1,1,1,4,22,7,"328,75","271,92"
1,20,3,1,1,0,3,1,0,0,3,2,2,4,19,9,"312,58","321,59"
1,18,3,1,1,0,5,1,0,0,2,2,2,4,12,3,"254,8","230,31"
1,17,3,1,1,0,3,1,0,0,0,1,1,4,24,14,"345,84","373,19"
1,18,3,1,1,0,3,1,0,0,2,2,2,4,20,12,"311,5","372,27"
1,18,3,1,1,0,3,1,0,0,3,2,3,4,20,14,"318,63","367,09"
1,17,3,1,1,0,3,1,0,0,1,2,2,4,21,18,"319,15","402,46"
1,17,3,1,1,0,3,1,0,0,2,2,2,4,17,5,"289,37","244,23"
1,17,3,1,1,0,3,1,0,0,3,3,2,4,23,15,"348,47","362,38"
1,17,3,1,1,0,3,1,0,0,2,2,2,4,21,5,"329,69","250,13"
1,17,3,1,1,0,3,1,0,0,2,2,2,4,15,8,"285,19","313,88"
1,18,3,1,1,0,3,1,0,1,3,2,1,4,24,8,"357,81","298,18"
1,17,3,1,1,0,3,1,0,0,3,3,3,4,11,5,"253,68","233,11"
1,18,3,1,1,0,3,1,0,0,3,3,3,4,13,9,"253,88","290,14"
1,17,3,1,1,0,3,1,0,0,2,2,2,4,19,5,"299,73","234,48"
1,20,3,1,1,0,3,1,0,2,3,3,3,4,16,9,"288,65","274,91"
1,18,3,1,1,0,5,1,0,0,2,2,2,4,23,19,"346,88","438,2"
1,17,3,1,1,0,5,1,0,0,2,2,2,4,16,13,"271,61","340,66"
1,17,3,1,1,0,3,1,0,0,3,2,3,4,21,2,"311,98","230,29"
1,18,3,1,1,0,3,1,0,0,2,2,2,4,23,13,"358,01","334,47"
1,19,3,1,1,0,3,1,0,0,2,3,1,4,21,22,"331,71","444,54"
1,18,3,1,1,0,3,1,0,1,2,2,2,4,15,6,"275,83","253,46"
1,17,3,1,1,0,3,1,0,0,3,2,2,4,24,22,"344,67","435,7"
1,18,3,1,1,0,3,3,0,0,2,3,2,4,18,8,"307,73","309,08"
1,20,3,1,1,0,5,1,1,1,1,2,2,4,23,16,"336,6","378,28"
1,18,3,1,1,0,3,1,1,1,2,2,3,4,18,14,"290,49","381,92"
1,18,3,1,1,0,7,1,0,0,2,2,2,4,17,9,"299,35","263,39"
1,18,3,1,1,0,7,1,0,0,3,2,2,4,18,5,"291,06","235,11"
1,17,3,1,1,0,3,1,0,0,3,3,3,4,12,17,"264,84","374,85"
1,18,3,1,1,0,3,1,0,0,2,3,2,4,10,6,"232,99",238
